session_id,src_ip,session_start,session_end,duration,cmd_count,unique_cmds,cmd_failed_count,unique_failed_cmds,cmds_per_min,cmd_failed_per_min,cmd_failed_ratio,login_success,login_fail,fails_per_min,unique_users,unique_pass,pw_entropy_per_char,pw_entropy_total,pw_normalized_entropy,pw_length_mean,pw_unique_chars_mean,pw_total_strength,has_successful_login,has_any_commands,has_failed_commands,is_local_src,contains_recon_cmds,contains_install_cmds,contains_nav_cmds,contains_exit_cmd,attack_cluster,pca1,pca2
6896f7cf,0,2019-05-13 00:34:26.865128+00:00,2019-05-13 00:37:24.490634+00:00,177.625506,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.6563027825118404,-0.1990231185485407
689d992b,0,2019-05-13 01:25:10.526168+00:00,2019-05-13 01:25:10.705517+00:00,0.179349,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.253287970739333,0.12391277347658018
68b4c539,0,2019-05-13 15:03:44.485935+00:00,2019-05-13 15:03:45.768048+00:00,1.282113,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1326590882019656,-0.4715482504792881
68c87b49,0,2019-05-13 11:40:56.712967+00:00,2019-05-13 11:40:56.844603+00:00,0.131636,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.258247743808226,0.12133150910801409
68cb6b0e,0,2019-05-13 20:55:47.576443+00:00,2019-05-13 20:55:47.749957+00:00,0.173514,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2538836405630045,0.12360276306483046
68cebb9d,0,2019-05-13 00:16:36.648957+00:00,2019-05-13 00:16:39.564564+00:00,2.915607,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1974954380795304,-0.4378048196000553
68cf82ae,0,2019-05-13 07:30:46.986881+00:00,2019-05-13 07:30:48.327525+00:00,1.340644,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1357004534389152,-0.46996540231085626
68d1187f,0,2019-05-13 13:01:57.695071+00:00,2019-05-13 13:02:03.201585+00:00,5.506514,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,3.0,24.0,1.0,8.0,8.0,36.0,1,0,0,0,0,0,0,0,0,2.9810770430711613,-0.4738701483015705
68d65eca,0,2019-05-13 08:52:50.513743+00:00,2019-05-13 08:52:51.628251+00:00,1.114508,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.123498171389643,-0.47631595815917377
68e8c6a8,0,2019-05-13 07:02:32.683311+00:00,2019-05-13 07:02:38.059607+00:00,5.376296,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.256056552630312,-0.4073272722861386
68eb3679,0,2019-05-13 04:15:22.397419+00:00,2019-05-13 04:15:23.642895+00:00,1.245476,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1307154166562796,-0.4725598149269728
68f5815d,0,2019-05-13 03:50:20.622758+00:00,2019-05-13 03:50:21.851531+00:00,1.228773,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.129818737988306,-0.47302648238605693
68f953bd,0,2019-05-13 14:01:18.705246+00:00,2019-05-13 14:01:19.771460+00:00,1.066214,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.120723435219288,-0.4777600418922846
690a29b1,0,2019-05-13 03:56:10.643199+00:00,2019-05-13 03:56:11.928500+00:00,1.285301,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.13282674010734,-0.4714609977192013
690b4999,0,2019-05-13 13:45:42.595449+00:00,2019-05-13 13:48:49.934234+00:00,187.338785,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.662662004759173,-0.1957135248290644
690b54a1,0,2019-05-13 04:49:06.393294+00:00,2019-05-13 04:49:07.599982+00:00,1.206688,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1286227612937907,-0.4736489165144548
690d2139,0,2019-05-13 14:46:56.489900+00:00,2019-05-13 14:50:17.027058+00:00,200.537158,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.6707963093925726,-0.1914801072066033
6910760f,0,2019-05-13 17:47:47.923806+00:00,2019-05-13 17:47:48.036807+00:00,0.113001,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.260241875091949,0.1202936833935264
6910cd14,0,2019-05-13 06:30:29.813016+00:00,2019-05-13 06:30:30.901753+00:00,1.088737,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.12202547745877,-0.4770824070101117
691f531c,0,2019-05-13 17:47:47.916492+00:00,2019-05-13 17:47:48.034012+00:00,0.11752,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.259755247076149,0.12054694408519188
692417b1,0,2019-05-13 07:56:07.508985+00:00,2019-05-13 07:56:08.417340+00:00,0.908355,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.111178602694016,-0.48272755467143674
6924ab2e,0,2019-05-13 16:19:12.773576+00:00,2019-05-13 16:19:13.876821+00:00,1.103245,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1228567632565536,-0.47664977261734637
6927f8d1,0,2019-05-13 10:15:57.573231+00:00,2019-05-13 10:16:03.265995+00:00,5.692764,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2618739783525244,-0.4042996511581257
692ed97b,0,2019-05-13 07:54:21.777093+00:00,2019-05-13 07:54:22.010116+00:00,0.233023,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.247942919762894,0.12669455188498874
6939f26b,0,2019-05-13 07:03:58.604176+00:00,2019-05-13 07:03:59.645498+00:00,1.041322,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.119267827937672,-0.4785175981672334
693a8c9d,0,2019-05-13 11:06:47.531636+00:00,2019-05-13 11:06:48.566884+00:00,1.035248,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1189099452469344,-0.4787038546400387
694764dc,0,2019-05-13 00:13:45.074473+00:00,2019-05-13 00:13:50.825082+00:00,5.750609,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2629075027808376,-0.4037617636895276
69490daf,0,2019-05-13 02:05:46.093572+00:00,2019-05-13 02:05:46.232119+00:00,0.138547,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.257516534255566,0.12171205981830234
694f97ac,0,2019-05-13 04:47:34.401661+00:00,2019-05-13 04:47:35.718586+00:00,1.316925,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1344772425989964,-0.47060201017828657
695ac587,0,2019-05-13 19:25:19.578493+00:00,2019-05-13 19:25:27.781356+00:00,8.202863,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.75,22.0,0.979569764547061,8.0,7.0,33.0,1,0,0,0,0,0,0,0,0,2.891818971980024,-0.4375491078662602
695bdec0,0,2019-05-13 05:00:06.274391+00:00,2019-05-13 05:00:06.381412+00:00,0.107021,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2608888768268605,0.11995695780113978
6960fa17,0,2019-05-13 11:41:15.013259+00:00,2019-05-13 11:41:16.341886+00:00,1.328627,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1350822827220344,-0.4702871230877973
6966660b,0,2019-05-13 04:06:23.066214+00:00,2019-05-13 04:06:30.305263+00:00,7.239049,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.286837002666368,-0.391307894418867
69669d53,0,2019-05-13 12:55:53.455132+00:00,2019-05-13 12:55:53.720608+00:00,0.265476,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.244822876726246,0.12831834712864726
696ce4d3,0,2019-05-13 21:33:01.758176+00:00,2019-05-13 21:33:01.954781+00:00,0.196605,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.251543473730205,0.12482067952554325
6979458d,0,2019-05-13 02:37:17.853298+00:00,2019-05-13 02:37:19.251547+00:00,1.398249,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.138620334488751,-0.46844577937454407
697a794c,0,2019-05-13 23:44:14.865341+00:00,2019-05-13 23:44:15.781290+00:00,0.915949,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1116555597137094,-0.4824793271531265
697ec5c6,0,2019-05-13 16:12:36.268929+00:00,2019-05-13 16:12:38.078185+00:00,1.809256,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1576173001948193,-0.4585589982644357
69a7dff9,0,2019-05-13 10:48:35.119861+00:00,2019-05-13 10:48:35.441279+00:00,0.321418,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.239627852739889,0.1310220454881421
69a8d710,0,2019-05-13 03:24:18.615364+00:00,2019-05-13 03:24:30.864741+00:00,12.249377,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.3438907381659013,-0.36161484748044387
69a9edd9,0,2019-05-13 00:01:29.560504+00:00,2019-05-13 00:01:29.705814+00:00,0.14531,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2568052679458095,0.12208223126696209
69aa4359,0,2019-05-13 17:13:28.394309+00:00,2019-05-13 17:13:29.523839+00:00,1.12953,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1243483512181283,-0.47587349055679345
69b1e354,0,2019-05-13 14:58:11.119678+00:00,2019-05-13 16:58:03.148496+00:00,7192.028818,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,3.1001286889837036,0.03196164271156837
69d734a9,0,2019-05-13 01:15:36.898974+00:00,2019-05-13 01:15:37.076189+00:00,0.177215,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.253505479014254,0.12379957346679714
69dd6ef7,0,2019-05-13 01:26:09.453048+00:00,2019-05-13 01:26:11.326970+00:00,1.873922,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1603504533730344,-0.4571365559843627
69ea0dec,0,2019-05-13 19:00:40.237161+00:00,2019-05-13 19:00:40.437022+00:00,0.199861,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.251217131046449,0.12499052131665388
69f0d1c3,0,2019-05-13 01:05:40.678620+00:00,2019-05-13 01:05:45.741579+00:00,5.062959,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2500049600950294,-0.41047676319377274
6a0761f8,0,2019-05-13 16:03:39.362454+00:00,2019-05-13 16:03:40.439890+00:00,1.077436,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.121373937390294,-0.47742149453288546
6a1b7117,0,2019-05-13 16:17:43.285391+00:00,2019-05-13 16:17:44.352728+00:00,1.067337,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1207886906943476,-0.4777260803318895
6a2a8b4d,0,2019-05-13 03:40:18.274979+00:00,2019-05-13 03:40:20.840997+00:00,2.566018,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1862639142327835,-0.4436501540352421
6a2eb3a5,0,2019-05-13 08:34:57.611577+00:00,2019-05-13 08:34:58.641800+00:00,1.030223,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1186130618511654,-0.478858364638878
6a344d1a,0,2019-05-13 16:02:56.149167+00:00,2019-05-13 16:02:56.428762+00:00,0.279595,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.243490371318458,0.12901183626257934
6a3ec23e,0,2019-05-13 17:17:27.362395+00:00,2019-05-13 17:17:28.465994+00:00,1.103599,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1228769751660312,-0.476639253530882
6a45733c,0,2019-05-13 20:14:28.954701+00:00,2019-05-13 20:14:30.026586+00:00,1.071885,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1210526046767884,-0.4775887289350053
6a535950,0,2019-05-13 20:00:30.761669+00:00,2019-05-13 20:00:31.857158+00:00,1.095489,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.122413072458682,-0.4768806870626846
6a694454,0,2019-05-13 08:05:17.623215+00:00,2019-05-13 08:05:20.785383+00:00,3.162168,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.204829220959055,-0.4339880255308971
6a79dfff,0,2019-05-13 10:36:58.488983+00:00,2019-05-13 10:36:58.886346+00:00,0.397363,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.232916679580723,0.13451480854532427
6a7d4903,0,2019-05-13 04:22:37.694069+00:00,2019-05-13 06:16:54.000265+00:00,6856.306196,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,3.0943883559710605,0.028974143714452113
6a806931,0,2019-05-13 17:18:39.494206+00:00,2019-05-13 17:18:40.523898+00:00,1.029692,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.118581646778289,-0.4788747142998657
6a81aa8c,0,2019-05-13 17:06:48.940167+00:00,2019-05-13 17:06:49.156266+00:00,0.216099,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2496027359630695,0.12583071711747656
6a81dcbc,0,2019-05-13 18:32:41.168183+00:00,2019-05-13 18:32:42.861241+00:00,1.693058,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1525441427020304,-0.4611992724242341
6a8a3dba,0,2019-05-13 14:22:58.519909+00:00,2019-05-13 14:22:58.667656+00:00,0.147747,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.256549997032986,0.12221508446456801
6a8b5dc0,0,2019-05-13 05:13:35.985192+00:00,2019-05-13 05:13:36.098687+00:00,0.113495,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.260188582661646,0.12032141890673335
6a92dbdc,0,2019-05-13 12:50:50.176662+00:00,2019-05-13 12:50:51.184723+00:00,1.008061,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.117294875102729,-0.4795444017695274
6a94de2a,0,2019-05-13 23:00:41.040721+00:00,2019-05-13 23:00:43.751042+00:00,2.710321,0,0,0,0,0.0,0.0,0.0,0,1,22.137598709431124,1,1,3.169925001442312,28.52932501298081,1.0,9.0,9.0,42.029325012980806,0,0,0,0,0,0,0,0,3,2.258096751377286,5.263940044202027
6a9723b9,0,2019-05-13 00:43:27.737210+00:00,2019-05-13 00:43:27.886401+00:00,0.149191,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.25639899650465,0.12229367118174526
6a9804fe,0,2019-05-13 16:59:02.585631+00:00,2019-05-13 17:02:12.853078+00:00,190.267447,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.6645151310793413,-0.19474908373987365
6a9ec274,0,2019-05-13 10:17:42.263973+00:00,2019-05-13 10:17:43.872903+00:00,1.60893,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.148732617774334,-0.4631829425133903
6aa65fda,0,2019-05-13 00:04:29.447461+00:00,2019-05-13 00:07:23.945153+00:00,174.497692,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.654181207826288,-0.20012727090894133
6ab0ff41,0,2019-05-13 07:08:53.644915+00:00,2019-05-13 07:08:58.240201+00:00,4.595286,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2403643896713112,-0.41549410180619323
6ab3f925,0,2019-05-13 20:01:59.585703+00:00,2019-05-13 20:02:00.620450+00:00,1.034747,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.118880378445719,-0.478719242386496
6abe3d27,0,2019-05-13 05:13:58.213470+00:00,2019-05-13 05:13:59.415147+00:00,1.201677,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1283497330766354,-0.4737910113237873
6ac4b05d,0,2019-05-13 05:21:56.606554+00:00,2019-05-13 05:21:58.088923+00:00,1.482369,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.142760597642867,-0.4662910207580182
6ac67ae5,0,2019-05-13 08:01:00.498928+00:00,2019-05-13 08:01:02.217100+00:00,1.718172,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.153658908160814,-0.460619103872549
6acc40f3,0,2019-05-13 00:43:27.766857+00:00,2019-05-13 00:43:27.901363+00:00,0.134506,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.257943546408032,0.12148982560742298
6ad42646,0,2019-05-13 14:55:04.354230+00:00,2019-05-13 14:55:09.640339+00:00,5.286109,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.254345767079298,-0.4082176335433474
6add4696,0,2019-05-13 02:24:12.785969+00:00,2019-05-13 02:24:14.015105+00:00,1.229136,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.129838296505049,-0.47301630335131684
6ae2840e,0,2019-05-13 16:07:47.883357+00:00,2019-05-13 16:07:48.100099+00:00,0.216742,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2495392529186375,0.12586375623404972
6ae87fb0,0,2019-05-13 13:09:41.038441+00:00,2019-05-13 13:09:44.070621+00:00,3.03218,0,0,0,0,0.0,0.0,0.0,0,1,19.78774308013885,1,1,3.121928094887362,31.21928094887362,0.9848586617875466,10.0,9.0,45.21928094887362,0,0,0,0,0,0,0,0,3,2.3188678589872067,5.146670488443524
6aeeb2e2,0,2019-05-13 12:50:23.578121+00:00,2019-05-13 12:50:35.756465+00:00,12.178344,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,3.0,24.0,1.0,8.0,8.0,36.0,1,0,0,0,0,0,0,0,0,3.0658377034835684,-0.42975730895596936
6af153b6,0,2019-05-13 14:44:30.818603+00:00,2019-05-13 14:44:33.714497+00:00,2.895894,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1968892887344937,-0.43812028397405767
6af28f8d,0,2019-05-13 01:15:36.860479+00:00,2019-05-13 01:15:37.060889+00:00,0.20041,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2511621930821155,0.12501911323161585
6af2f5a3,0,2019-05-13 04:12:33.346796+00:00,2019-05-13 04:12:35.171215+00:00,1.824419,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.158263779881556,-0.4582225443668085
6af6ee6b,0,2019-05-13 14:24:26.253742+00:00,2019-05-13 14:24:27.257654+00:00,1.003912,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.117046478256732,-0.4796736774276936
6aff2309,0,2019-05-13 14:38:57.453759+00:00,2019-05-13 14:38:57.577456+00:00,0.123697,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.259093251203028,0.12089147322708808
6b0c1f49,0,2019-05-13 14:22:58.486802+00:00,2019-05-13 14:22:58.652038+00:00,0.165236,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2547338069382254,0.12316030246406705
6b0fe87c,0,2019-05-13 00:13:45.049147+00:00,2019-05-13 00:13:50.788217+00:00,5.73907,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2627020428426974,-0.40386869326274033
6b19c6e5,0,2019-05-13 12:36:23.180681+00:00,2019-05-13 12:36:24.344820+00:00,1.164139,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.126284462805873,-0.47486586061373043
6b1bce0d,0,2019-05-13 21:48:19.175335+00:00,2019-05-13 21:48:19.325965+00:00,0.15063,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.256248707466688,0.12237188761086186
